irr,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,temp,vento_dir,vento_vel,rainfall,timestamp,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
0.0,3.55,0.12,0.0,0.0,29.26,0.08,0.0,0.0,0.44,27.88,180,0.0,0.0,2019-11-16 17:46:00,39,0.2,0.14,213.3,472.1,7
1.17,3.86,0.13,0.0,0.0,31.87,0.09,0.0,0.0,0.45,27.69,180,0.0,0.0,2019-11-16 17:47:00,33,0.17,0.13,213.6,450.3,6
0.0,4.25,0.14,0.0,0.0,35.02,0.1,0.0,0.0,0.44,27.5,180,0.0,0.0,2019-11-16 17:48:00,24,0.15,0.11,214.3,461.5,6
0.0,4.1,0.14,0.0,0.0,33.82,0.09,0.0,0.0,0.44,27.38,180,0.0,0.0,2019-11-16 17:49:00,21,0.12,0.1,214.3,444.1,4
0.0,3.21,0.11,0.0,0.0,26.46,0.07,0.0,0.0,0.45,27.25,180,0.0,0.0,2019-11-16 17:50:00,15,0.11,0.1,213.9,447.0,4
0.0,3.84,0.13,0.0,0.0,31.67,0.09,0.0,0.0,0.46,27.12,180,0.0,0.0,2019-11-16 17:51:00,9,0.09,0.09,214.2,428.7,3
0.0,3.55,0.12,0.0,0.0,29.29,0.08,0.0,0.0,0.45,27.0,135,0.0,0.0,2019-11-16 17:52:00,6,0.08,0.07,214.2,435.0,1
0.0,3.72,0.12,0.0,0.0,30.7,0.08,0.0,0.0,0.43,26.94,180,0.0,0.0,2019-11-16 17:53:00,0,0.07,0.06,214.0,426.5,1
0.0,3.84,0.13,0.0,0.0,31.65,0.09,0.0,0.0,0.44,27.0,180,0.0,0.0,2019-11-16 17:54:00,0,0.07,0.05,213.9,464.6,0
0.0,3.55,0.12,0.0,0.0,29.28,0.08,0.0,0.0,0.42,26.88,180,0.0,0.0,2019-11-16 17:55:00,0,0.07,0.05,212.6,445.2,0
0.0,4.18,0.14,0.0,0.0,34.47,0.09,0.0,0.0,0.45,26.88,225,2.66,0.0,2019-11-16 17:56:00,0,0.07,0.04,212.5,429.9,0
0.0,3.73,0.12,0.0,0.0,30.77,0.08,0.0,0.0,0.42,26.75,225,0.0,0.0,2019-11-16 17:57:00,0,0.07,0.03,212.2,430.1,0
0.0,4.03,0.13,0.0,0.0,33.27,0.09,0.0,0.0,0.43,26.81,225,0.0,0.0,2019-11-16 17:58:00,0,0.08,0.03,212.3,421.8,0
0.0,4.78,0.16,0.0,0.0,39.43,0.11,0.0,0.0,0.44,26.81,225,0.0,0.0,2019-11-16 17:59:00,0,0.09,0.02,212.2,411.3,0
0.0,4.16,0.14,0.0,0.0,34.31,0.09,0.0,0.0,0.44,26.88,225,0.0,0.0,2019-11-16 18:00:00,0,0.09,0.02,212.1,377.2,0
0.0,3.67,0.12,0.0,0.0,30.31,0.08,0.0,0.0,0.44,26.75,225,0.0,0.0,2019-11-16 18:01:00,0,0.09,0.0,212.1,509.9,0
0.0,4.96,0.16,0.0,0.0,40.89,0.11,0.0,0.0,0.45,26.81,225,0.0,0.0,2019-11-16 18:02:00,0,0.09,0.0,212.1,503.2,0
0.0,4.73,0.16,0.0,0.0,38.98,0.11,0.0,0.0,0.44,26.69,225,0.0,0.0,2019-11-16 18:03:00,0,0.09,0.0,212.1,495.8,0
0.0,4.91,0.16,0.0,0.0,40.47,0.11,0.0,0.0,0.42,26.5,225,0.0,0.0,2019-11-16 18:04:00,0,0.09,0.0,212.1,487.3,0
0.0,4.6,0.15,0.0,0.0,37.92,0.1,0.0,0.0,0.44,26.62,225,0.0,0.0,2019-11-16 18:05:00,0,0.09,0.0,212.1,487.3,0
0.0,4.71,0.16,0.0,0.0,38.88,0.11,0.0,0.0,0.43,26.5,225,0.0,0.0,2019-11-16 18:06:00,0,0.09,0.0,212.1,468.2,0
0.0,4.87,0.16,0.0,0.0,40.2,0.11,0.0,0.0,0.44,26.38,225,0.0,0.0,2019-11-16 18:07:00,0,0.09,0.0,212.1,468.2,0
0.0,5.09,0.17,0.0,0.0,42.03,0.12,0.0,0.0,0.44,26.25,225,0.0,0.0,2019-11-16 18:08:00,0,0.09,0.0,212.1,443.3,0
0.0,4.55,0.15,0.0,0.0,37.53,0.1,0.0,0.0,0.45,26.38,225,0.0,0.0,2019-11-16 18:09:00,0,0.09,0.0,212.1,443.3,0
0.0,4.95,0.16,0.0,0.0,40.83,0.11,0.0,0.0,0.45,26.25,180,0.0,0.0,2019-11-16 18:10:00,0,0.09,0.0,212.1,407.3,0
0.0,4.45,0.15,0.0,0.0,36.69,0.1,0.0,0.0,0.46,26.19,225,0.0,0.0,2019-11-16 18:11:00,0,0.09,0.0,212.1,378.8,0
0.0,5.34,0.18,0.0,0.0,44.04,0.12,0.0,0.0,0.45,26.25,225,0.0,0.0,2019-11-16 18:12:00,0,0.09,0.0,212.1,331.6,0
0.0,4.93,0.16,0.0,0.0,40.65,0.11,0.0,0.0,0.46,26.19,225,0.0,0.0,2019-11-16 18:13:00,0,0.09,0.0,212.1,294.7,0
0.0,5.54,0.18,0.0,0.0,45.73,0.13,0.0,0.0,0.46,26.06,225,0.0,0.0,2019-11-16 18:14:00,0,0.09,0.0,212.1,294.7,0
0.0,5.61,0.19,0.0,0.0,46.27,0.13,0.0,0.0,0.46,25.88,225,0.0,0.0,2019-11-16 18:15:00,0,0.09,0.0,212.1,204.1,0
0.0,6.88,0.23,0.0,0.0,56.74,0.16,0.0,0.0,0.44,25.88,225,0.0,0.0,2019-11-16 18:16:00,0,0.09,0.0,212.1,154.3,0
0.0,5.98,0.2,0.0,0.0,49.36,0.14,0.0,0.0,0.43,25.88,225,0.0,0.0,2019-11-16 18:17:00,0,0.09,0.0,212.1,154.3,0
0.0,5.63,0.19,0.0,0.0,46.44,0.13,0.0,0.0,0.44,25.81,225,0.0,0.0,2019-11-16 18:18:00,0,0.09,0.0,212.1,92.4,0
0.0,5.73,0.19,0.0,0.0,47.24,0.13,0.0,0.0,0.45,25.69,225,0.0,0.0,2019-11-16 18:19:00,0,0.09,0.0,212.1,76.1,0
0.0,6.59,0.22,0.0,0.0,54.33,0.15,0.0,0.0,0.46,25.75,225,0.0,0.0,2019-11-16 18:20:00,0,0.09,0.0,212.1,63.1,0
0.0,6.23,0.21,0.0,0.0,51.43,0.14,0.0,0.0,0.48,25.56,225,0.0,0.0,2019-11-16 18:21:00,0,0.09,0.0,212.1,53.6,0
0.0,7.13,0.24,0.0,0.0,58.84,0.16,0.0,0.0,0.48,25.69,225,0.0,0.0,2019-11-16 18:22:00,0,0.09,0.0,212.1,52.0,0
0.0,6.09,0.2,0.0,0.0,50.22,0.14,0.0,0.0,0.48,25.69,225,0.0,0.0,2019-11-16 18:23:00,0,0.09,0.0,212.1,50.8,0
0.0,6.91,0.23,0.0,0.0,56.99,0.16,0.0,0.0,0.48,25.62,225,0.0,0.0,2019-11-16 18:24:00,0,0.09,0.0,212.1,49.8,0
0.0,6.17,0.21,0.0,0.0,50.9,0.14,0.0,0.0,0.5,25.62,225,0.0,0.0,2019-11-16 18:25:00,0,0.09,0.0,212.1,49.1,0
0.0,6.46,0.22,0.0,0.0,53.31,0.15,0.0,0.0,0.48,25.44,225,0.0,0.0,2019-11-16 18:26:00,0,0.09,0.0,212.1,48.5,0
0.0,6.72,0.22,0.0,0.0,55.41,0.15,0.0,0.0,0.49,25.19,225,0.0,0.0,2019-11-16 18:27:00,0,0.09,0.0,212.1,48.0,0
0.0,5.93,0.2,0.0,0.0,48.92,0.13,0.0,0.0,0.48,25.19,225,0.0,0.0,2019-11-16 18:28:00,0,0.09,0.0,212.1,47.6,0
0.0,6.47,0.22,0.0,0.0,53.4,0.15,0.0,0.0,0.49,25.25,135,0.0,0.0,2019-11-16 18:29:00,0,0.09,0.0,212.1,46.6,0
0.0,6.84,0.23,0.0,0.0,56.46,0.16,0.0,0.0,0.52,25.19,180,0.0,0.0,2019-11-16 18:30:00,0,0.09,0.0,212.1,46.6,0
0.0,6.43,0.21,0.0,0.0,53.08,0.15,0.0,0.0,0.51,25.06,180,0.0,0.0,2019-11-16 18:31:00,0,0.09,0.0,212.1,46.3,0
0.0,6.73,0.22,0.0,0.0,55.52,0.15,0.0,0.0,0.49,25.0,180,0.0,0.0,2019-11-16 18:32:00,0,0.09,0.0,212.1,46.3,0
0.0,6.7,0.22,0.0,0.0,55.31,0.15,0.0,0.0,0.47,25.19,180,0.0,0.0,2019-11-16 18:33:00,0,0.09,0.0,212.1,46.2,0
0.0,6.49,0.22,0.0,0.0,53.55,0.15,0.0,0.0,0.46,25.12,135,0.0,0.0,2019-11-16 18:34:00,0,0.09,0.0,212.1,46.2,0
0.0,7.19,0.24,0.0,0.0,59.31,0.16,0.0,0.0,0.5,24.88,180,0.0,0.0,2019-11-16 18:35:00,0,0.09,0.0,212.1,46.2,0
0.0,6.55,0.22,0.0,0.0,54.01,0.15,0.0,0.0,0.51,24.88,180,0.0,0.0,2019-11-16 18:36:00,0,0.09,0.0,212.1,46.2,0
0.0,6.89,0.23,0.0,0.0,56.84,0.16,0.0,0.0,0.5,24.75,180,0.0,0.0,2019-11-16 18:37:00,0,0.09,0.0,212.1,45.6,0
0.0,6.66,0.22,0.0,0.0,54.97,0.15,0.0,0.0,0.48,25.12,180,0.0,0.0,2019-11-16 18:38:00,0,0.09,0.0,212.1,45.6,0
0.0,6.24,0.21,0.0,0.0,51.46,0.14,0.0,0.0,0.49,25.12,180,0.0,0.0,2019-11-16 18:39:00,0,0.09,0.0,212.1,44.1,0
0.0,6.6,0.22,0.0,0.0,54.45,0.15,0.0,0.0,0.48,24.94,180,0.0,0.0,2019-11-16 18:40:00,0,0.09,0.0,212.1,44.1,0
0.0,6.64,0.22,0.0,0.0,54.75,0.15,0.0,0.0,0.48,25.06,180,0.0,0.0,2019-11-16 18:41:00,0,0.09,0.0,212.1,43.1,0
0.0,5.66,0.19,0.0,0.0,46.66,0.13,0.0,0.0,0.49,25.06,135,0.0,0.0,2019-11-16 18:42:00,0,0.09,0.0,212.1,43.1,0
0.0,5.96,0.2,0.0,0.0,49.16,0.14,0.0,0.0,0.48,25.0,180,0.0,0.0,2019-11-16 18:43:00,0,0.09,0.0,212.1,42.6,0
0.0,6.0,0.2,0.0,0.0,49.5,0.14,0.0,0.0,0.48,24.81,135,0.0,0.0,2019-11-16 18:44:00,0,0.09,0.0,212.1,42.6,0
0.0,6.03,0.2,0.0,0.0,49.72,0.14,0.0,0.0,0.48,24.88,180,0.0,0.0,2019-11-16 18:45:00,0,0.09,0.0,212.1,42.4,0
0.0,5.68,0.19,0.0,0.0,46.86,0.13,0.0,0.0,0.5,24.5,135,0.0,0.0,2019-11-16 18:46:00,0,0.09,0.0,212.1,42.4,0
0.0,5.57,0.19,0.0,0.0,45.92,0.13,0.0,0.0,0.51,24.38,180,0.0,0.0,2019-11-16 18:47:00,0,0.09,0.0,212.1,42.4,0
0.0,4.94,0.16,0.0,0.0,40.78,0.11,0.0,0.0,0.48,24.44,180,0.0,0.0,2019-11-16 18:48:00,0,0.09,0.0,212.1,42.4,0
0.0,5.25,0.17,0.0,0.0,43.29,0.12,0.0,0.0,0.47,24.81,180,0.0,0.0,2019-11-16 18:49:00,0,0.09,0.0,212.1,42.6,0
0.0,4.91,0.16,0.0,0.0,40.54,0.11,0.0,0.0,0.47,24.88,180,0.0,0.0,2019-11-16 18:50:00,0,0.09,0.0,212.1,42.6,0
0.0,5.39,0.18,0.0,0.0,44.47,0.12,0.0,0.0,0.46,25.0,135,0.0,0.0,2019-11-16 18:51:00,0,0.09,0.0,212.1,42.6,0
0.0,4.64,0.15,0.0,0.0,38.31,0.11,0.0,0.0,0.47,24.81,180,0.0,0.0,2019-11-16 18:52:00,0,0.09,0.0,212.1,42.6,0
0.0,4.31,0.14,0.0,0.0,35.57,0.1,0.0,0.0,0.47,24.81,180,0.0,0.0,2019-11-16 18:53:00,0,0.09,0.0,212.1,42.6,0
0.0,4.5,0.15,0.0,0.0,37.15,0.1,0.0,0.0,0.48,24.81,180,0.0,0.0,2019-11-16 18:54:00,0,0.09,0.0,212.1,42.6,0
0.0,4.7,0.16,0.0,0.0,38.75,0.11,0.0,0.0,0.46,24.75,180,0.0,0.0,2019-11-16 18:55:00,0,0.09,0.0,212.1,42.7,0
0.0,4.58,0.15,0.0,0.0,37.81,0.1,0.0,0.0,0.47,24.88,180,0.0,0.0,2019-11-16 18:56:00,0,0.09,0.0,212.1,42.7,0
0.0,5.2,0.17,0.0,0.0,42.87,0.12,0.0,0.0,0.47,24.81,180,0.0,0.0,2019-11-16 18:57:00,0,0.09,0.0,212.1,42.7,0
0.0,4.51,0.15,0.0,0.0,37.17,0.1,0.0,0.0,0.45,24.75,180,0.0,0.0,2019-11-16 18:58:00,0,0.09,0.0,212.1,42.7,0
0.0,4.73,0.16,0.0,0.0,39.06,0.11,0.0,0.0,0.45,24.75,135,0.0,0.0,2019-11-16 18:59:00,0,0.09,0.0,212.1,42.9,0
0.0,5.04,0.17,0.0,0.0,41.62,0.11,0.0,0.0,0.45,24.94,180,0.0,0.0,2019-11-16 19:00:00,0,0.09,0.0,212.1,43.1,0
0.0,4.91,0.16,0.0,0.0,40.5,0.11,0.0,0.0,0.46,25.0,180,0.0,0.0,2019-11-16 19:01:00,0,0.09,0.0,212.1,43.2,0
0.0,4.72,0.16,0.0,0.0,38.93,0.11,0.0,0.0,0.46,25.0,135,0.0,0.0,2019-11-16 19:02:00,0,0.09,0.0,212.1,43.4,0
0.0,5.04,0.17,0.0,0.0,41.54,0.11,0.0,0.0,0.47,25.06,180,0.0,0.0,2019-11-16 19:03:00,0,0.09,0.0,212.1,43.5,0
0.0,5.42,0.18,0.0,0.0,44.75,0.12,0.0,0.0,0.47,24.94,180,0.0,0.0,2019-11-16 19:04:00,0,0.09,0.0,212.1,43.5,0
0.0,5.08,0.17,0.0,0.0,41.91,0.12,0.0,0.0,0.49,24.88,180,0.0,0.0,2019-11-16 19:05:00,0,0.09,0.0,212.1,43.5,0
0.0,5.2,0.17,0.0,0.0,42.91,0.12,0.0,0.0,0.49,24.81,180,0.0,0.0,2019-11-16 19:06:00,0,0.09,0.0,212.1,43.3,0
0.0,5.19,0.17,0.0,0.0,42.8,0.12,0.0,0.0,0.46,24.88,180,0.0,0.0,2019-11-16 19:07:00,0,0.09,0.0,212.1,43.2,0
0.0,5.35,0.18,0.0,0.0,44.17,0.12,0.0,0.0,0.44,24.81,180,0.0,0.0,2019-11-16 19:08:00,0,0.09,0.0,212.1,43.1,0
0.0,5.65,0.19,0.0,0.0,46.62,0.13,0.0,0.0,0.46,24.69,180,0.0,0.0,2019-11-16 19:09:00,0,0.09,0.0,212.1,43.1,0
0.0,5.55,0.18,0.0,0.0,45.77,0.13,0.0,0.0,0.48,24.75,180,0.0,0.0,2019-11-16 19:10:00,0,0.09,0.0,212.1,43.0,0
0.0,5.27,0.18,0.0,0.0,43.47,0.12,0.0,0.0,0.49,24.62,180,0.0,0.0,2019-11-16 19:11:00,0,0.09,0.0,212.1,43.0,0
0.0,5.47,0.18,0.0,0.0,45.11,0.12,0.0,0.0,0.48,24.69,135,0.0,0.0,2019-11-16 19:12:00,0,0.09,0.0,212.1,42.9,0
0.0,6.1,0.2,0.0,0.0,50.31,0.14,0.0,0.0,0.46,24.69,180,0.0,0.0,2019-11-16 19:13:00,0,0.09,0.0,212.1,42.9,0
0.0,5.84,0.19,0.0,0.0,48.22,0.13,0.0,0.0,0.45,24.56,180,0.0,0.0,2019-11-16 19:14:00,0,0.09,0.0,212.1,42.9,0
0.0,6.76,0.23,0.0,0.0,55.79,0.15,0.0,0.0,0.45,24.69,180,0.0,0.0,2019-11-16 19:15:00,0,0.09,0.0,212.1,42.9,0
0.0,5.84,0.19,0.0,0.0,48.19,0.13,0.0,0.0,0.45,24.62,180,0.0,0.0,2019-11-16 19:16:00,0,0.09,0.0,212.1,42.9,0
0.0,5.86,0.19,0.0,0.0,48.34,0.13,0.0,0.0,0.43,24.44,135,0.0,0.0,2019-11-16 19:17:00,0,0.09,0.0,212.1,42.9,0
0.0,6.09,0.2,0.0,0.0,50.28,0.14,0.0,0.0,0.47,24.31,180,0.0,0.0,2019-11-16 19:18:00,0,0.09,0.0,212.1,42.8,0
0.0,6.65,0.22,0.0,0.0,54.9,0.15,0.0,0.0,0.47,24.31,180,0.0,0.0,2019-11-16 19:19:00,0,0.09,0.0,212.1,42.8,0
0.0,6.59,0.22,0.0,0.0,54.39,0.15,0.0,0.0,0.48,24.25,180,0.0,0.0,2019-11-16 19:20:00,0,0.09,0.0,212.1,42.7,0
0.0,5.98,0.2,0.0,0.0,49.31,0.14,0.0,0.0,0.48,24.38,135,0.0,0.0,2019-11-16 19:21:00,0,0.09,0.0,212.1,42.7,0
0.0,6.62,0.22,0.0,0.0,54.63,0.15,0.0,0.0,0.48,24.44,180,0.0,0.0,2019-11-16 19:22:00,0,0.09,0.0,212.1,42.9,0
0.0,5.73,0.19,0.0,0.0,47.24,0.13,0.0,0.0,0.47,24.5,135,0.0,0.0,2019-11-16 19:23:00,0,0.09,0.0,212.1,42.9,0
0.0,5.92,0.2,0.0,0.0,48.85,0.13,0.0,0.0,0.46,24.56,135,0.0,0.0,2019-11-16 19:24:00,0,0.09,0.0,212.1,42.9,0
0.0,5.67,0.19,0.0,0.0,46.76,0.13,0.0,0.0,0.46,24.5,180,0.0,0.0,2019-11-16 19:25:00,0,0.09,0.0,212.1,42.9,0
0.0,6.35,0.21,0.0,0.0,52.35,0.14,0.0,0.0,0.45,24.44,180,0.0,0.0,2019-11-16 19:26:00,0,0.09,0.0,212.1,42.9,0
0.0,6.62,0.22,0.0,0.0,54.58,0.15,0.0,0.0,0.45,24.62,180,0.0,0.0,2019-11-16 19:27:00,0,0.09,0.0,212.1,42.9,0
0.0,6.56,0.22,0.0,0.0,54.1,0.15,0.0,0.0,0.45,24.56,180,0.0,0.0,2019-11-16 19:28:00,0,0.09,0.0,212.1,42.9,0
0.0,6.41,0.21,0.0,0.0,52.84,0.15,0.0,0.0,0.44,24.5,180,0.0,0.0,2019-11-16 19:29:00,0,0.09,0.0,212.1,42.9,0
0.0,6.28,0.21,0.0,0.0,51.77,0.14,0.0,0.0,0.44,24.5,180,0.0,0.0,2019-11-16 19:30:00,0,0.09,0.0,212.1,43.1,0
0.0,6.45,0.21,0.0,0.0,53.22,0.15,0.0,0.0,0.47,24.62,180,0.0,0.0,2019-11-16 19:31:00,0,0.09,0.0,212.1,43.1,0
0.0,6.33,0.21,0.0,0.0,52.26,0.14,0.0,0.0,0.45,24.56,180,0.0,0.0,2019-11-16 19:32:00,0,0.09,0.0,212.1,43.5,0
0.0,6.73,0.22,0.0,0.0,55.54,0.15,0.0,0.0,0.45,24.38,180,0.0,0.0,2019-11-16 19:33:00,0,0.09,0.0,212.1,43.5,0
0.0,6.81,0.23,0.0,0.0,56.14,0.15,0.0,0.0,0.47,24.44,180,0.0,0.0,2019-11-16 19:34:00,0,0.09,0.0,212.1,43.7,0
0.0,6.74,0.22,0.0,0.0,55.64,0.15,0.0,0.0,0.46,24.31,180,0.0,0.0,2019-11-16 19:35:00,0,0.09,0.0,212.1,43.7,0
0.0,6.3,0.21,0.0,0.0,51.97,0.14,0.0,0.0,0.46,24.25,180,0.0,0.0,2019-11-16 19:36:00,0,0.09,0.0,212.1,43.8,0
0.0,6.84,0.23,0.0,0.0,56.44,0.16,0.0,0.0,0.47,24.06,180,0.0,0.0,2019-11-16 19:37:00,0,0.09,0.0,212.1,43.9,0
0.0,6.42,0.21,0.0,0.0,52.98,0.15,0.0,0.0,0.49,24.06,180,0.0,0.0,2019-11-16 19:38:00,0,0.09,0.0,212.1,43.9,0
0.0,6.54,0.22,0.0,0.0,53.94,0.15,0.0,0.0,0.49,24.12,180,0.0,0.0,2019-11-16 19:39:00,0,0.09,0.0,212.1,44.0,0
0.0,6.35,0.21,0.0,0.0,52.37,0.14,0.0,0.0,0.49,23.88,180,0.0,0.0,2019-11-16 19:40:00,0,0.09,0.0,212.1,44.0,0
0.0,6.43,0.21,0.0,0.0,53.05,0.15,0.0,0.0,0.48,23.88,135,0.0,0.0,2019-11-16 19:41:00,0,0.09,0.0,212.1,44.1,0
0.0,6.44,0.21,0.0,0.0,53.13,0.15,0.0,0.0,0.5,23.75,135,0.0,0.0,2019-11-16 19:42:00,0,0.09,0.0,212.1,44.1,0
0.0,6.53,0.22,0.0,0.0,53.91,0.15,0.0,0.0,0.48,24.06,180,0.0,0.0,2019-11-16 19:43:00,0,0.09,0.0,212.1,44.2,0
0.0,5.94,0.2,0.0,0.0,49.03,0.13,0.0,0.0,0.48,23.94,180,0.0,0.0,2019-11-16 19:44:00,0,0.09,0.0,212.1,44.2,0
0.0,6.08,0.2,0.0,0.0,50.17,0.14,0.0,0.0,0.46,23.81,180,0.0,0.0,2019-11-16 19:45:00,0,0.09,0.0,212.1,44.2,0
0.0,6.81,0.23,0.0,0.0,56.15,0.15,0.0,0.0,0.47,23.62,180,0.0,0.0,2019-11-16 19:46:00,0,0.09,0.0,212.1,44.2,0
0.0,6.3,0.21,0.0,0.0,52.01,0.14,0.0,0.0,0.48,23.75,180,0.0,0.0,2019-11-16 19:47:00,0,0.09,0.0,212.1,44.2,0
0.0,7.31,0.24,0.0,0.0,60.3,0.17,0.0,0.0,0.48,23.94,135,0.0,0.0,2019-11-16 19:48:00,0,0.09,0.0,212.1,44.2,0
0.0,7.06,0.23,0.0,0.0,58.23,0.16,0.0,0.0,0.48,24.12,135,0.0,0.0,2019-11-16 19:49:00,0,0.09,0.0,212.1,44.0,0
0.0,7.05,0.23,0.0,0.0,58.19,0.16,0.0,0.0,0.47,24.06,180,0.0,0.0,2019-11-16 19:50:00,0,0.09,0.0,212.1,44.0,0
0.0,7.62,0.25,0.0,0.0,62.9,0.17,0.0,0.0,0.49,23.88,180,0.0,0.0,2019-11-16 19:51:00,0,0.09,0.0,212.1,43.6,0
0.0,6.0,0.2,0.0,0.0,49.5,0.14,0.0,0.0,0.49,23.81,180,0.0,0.0,2019-11-16 19:52:00,0,0.09,0.0,212.1,43.6,0
0.0,6.4,0.21,0.0,0.0,52.84,0.15,0.0,0.0,0.49,24.0,180,0.0,0.0,2019-11-16 19:53:00,0,0.09,0.0,212.1,43.4,0
0.0,7.25,0.24,0.0,0.0,59.84,0.16,0.0,0.0,0.46,23.81,180,0.0,0.0,2019-11-16 19:54:00,0,0.09,0.0,212.1,43.4,0
0.0,6.77,0.23,0.0,0.0,55.87,0.15,0.0,0.0,0.46,23.81,180,0.0,0.0,2019-11-16 19:55:00,0,0.09,0.0,212.1,43.2,0
0.0,6.84,0.23,0.0,0.0,56.45,0.16,0.0,0.0,0.46,23.75,180,0.0,0.0,2019-11-16 19:56:00,0,0.09,0.0,212.1,43.2,0
0.0,6.33,0.21,0.0,0.0,52.21,0.14,0.0,0.0,0.45,23.81,135,0.0,0.0,2019-11-16 19:57:00,0,0.09,0.0,212.1,43.0,0
0.0,6.32,0.21,0.0,0.0,52.1,0.14,0.0,0.0,0.44,23.81,135,0.0,0.0,2019-11-16 19:58:00,0,0.09,0.0,212.1,43.0,0
0.0,5.88,0.2,0.0,0.0,48.54,0.13,0.0,0.0,0.45,23.5,135,0.0,0.0,2019-11-16 19:59:00,0,0.09,0.0,212.1,42.8,0
0.0,6.22,0.21,0.0,0.0,51.34,0.14,0.0,0.0,0.46,23.69,135,1.33,0.0,2019-11-16 20:00:00,0,0.09,0.0,212.1,42.8,0
0.0,5.95,0.2,0.0,0.0,49.1,0.13,0.0,0.0,0.48,23.62,135,0.0,0.0,2019-11-16 20:01:00,0,0.09,0.0,212.1,42.8,0
0.0,6.4,0.21,0.0,0.0,52.79,0.15,0.0,0.0,0.48,23.44,135,0.0,0.0,2019-11-16 20:02:00,0,0.09,0.0,212.1,42.8,0
0.0,6.31,0.21,0.0,0.0,52.04,0.14,0.0,0.0,0.48,23.5,135,0.0,0.0,2019-11-16 20:03:00,0,0.09,0.0,212.1,42.8,0
0.0,5.83,0.19,0.0,0.0,48.14,0.13,0.0,0.0,0.49,23.44,135,0.0,0.0,2019-11-16 20:04:00,0,0.09,0.0,212.1,42.8,0
0.0,6.02,0.2,0.0,0.0,49.63,0.14,0.0,0.0,0.47,23.25,135,0.0,0.0,2019-11-16 20:05:00,0,0.09,0.0,212.1,42.9,0
0.0,6.46,0.22,0.0,0.0,53.32,0.15,0.0,0.0,0.48,23.06,135,0.0,0.0,2019-11-16 20:06:00,0,0.09,0.0,212.1,42.9,0
0.0,5.83,0.19,0.0,0.0,48.08,0.13,0.0,0.0,0.48,22.88,135,0.0,0.0,2019-11-16 20:07:00,0,0.09,0.0,212.1,43.0,0
0.0,7.21,0.24,0.0,0.0,59.46,0.16,0.0,0.0,0.47,22.75,135,0.0,0.0,2019-11-16 20:08:00,0,0.09,0.0,212.1,43.0,0
0.0,6.69,0.22,0.0,0.0,55.18,0.15,0.0,0.0,0.46,22.62,135,0.0,0.0,2019-11-16 20:09:00,0,0.09,0.0,212.1,43.2,0
0.0,6.08,0.2,0.0,0.0,50.17,0.14,0.0,0.0,0.48,22.44,135,0.0,0.0,2019-11-16 20:10:00,0,0.09,0.0,212.1,43.2,0
0.0,6.72,0.22,0.0,0.0,55.45,0.15,0.0,0.0,0.49,22.5,135,0.0,0.0,2019-11-16 20:11:00,0,0.09,0.0,212.1,43.4,0
0.0,6.68,0.22,0.0,0.0,55.1,0.15,0.0,0.0,0.46,22.44,135,0.0,0.0,2019-11-16 20:12:00,0,0.09,0.0,212.1,43.4,0
0.0,6.97,0.23,0.0,0.0,57.51,0.16,0.0,0.0,0.49,22.38,135,0.0,0.0,2019-11-16 20:13:00,0,0.09,0.0,212.1,43.5,0
0.0,7.0,0.23,0.0,0.0,57.78,0.16,0.0,0.0,0.49,22.12,135,0.0,0.0,2019-11-16 20:14:00,0,0.09,0.0,212.1,43.5,0
0.0,5.95,0.2,0.0,0.0,49.07,0.13,0.0,0.0,0.48,22.19,135,0.0,0.0,2019-11-16 20:15:00,0,0.09,0.0,212.1,43.6,0
0.0,5.91,0.2,0.0,0.0,48.78,0.13,0.0,0.0,0.48,22.12,135,0.0,0.0,2019-11-16 20:16:00,0,0.09,0.0,212.1,43.6,0
0.0,6.86,0.23,0.0,0.0,56.59,0.16,0.0,0.0,0.48,22.25,135,0.0,0.0,2019-11-16 20:17:00,0,0.09,0.0,212.1,43.6,0
0.0,6.7,0.22,0.0,0.0,55.31,0.15,0.0,0.0,0.48,22.12,225,0.0,0.0,2019-11-16 20:18:00,0,0.09,0.0,212.1,43.6,0
0.0,6.33,0.21,0.0,0.0,52.25,0.14,0.0,0.0,0.49,22.06,225,0.0,0.0,2019-11-16 20:19:00,0,0.09,0.0,212.1,43.8,0
0.0,6.02,0.2,0.0,0.0,49.69,0.14,0.0,0.0,0.48,22.06,225,0.0,0.0,2019-11-16 20:20:00,0,0.09,0.0,212.1,44.1,0
0.0,6.66,0.22,0.0,0.0,54.98,0.15,0.0,0.0,0.47,22.06,225,0.0,0.0,2019-11-16 20:21:00,0,0.09,0.0,212.1,44.3,0
0.0,7.16,0.24,0.0,0.0,59.08,0.16,0.0,0.0,0.47,22.06,225,0.0,0.0,2019-11-16 20:22:00,0,0.09,0.0,212.1,44.5,0
0.0,6.95,0.23,0.0,0.0,57.3,0.16,0.0,0.0,0.47,22.0,225,0.0,0.0,2019-11-16 20:23:00,0,0.09,0.0,212.1,44.7,0
0.0,6.66,0.22,0.0,0.0,54.96,0.15,0.0,0.0,0.48,22.0,225,0.0,0.0,2019-11-16 20:24:00,0,0.09,0.0,212.1,44.8,0
